iter,AMPAS,Projection,MSA,FW,EG
539,-0.15427649193636953,-0.16754675763443175,-0.16754727323833737,-0.16647870213505572,-0.1776716521222877
540,-0.15428148462439348,-0.16754676509644703,-0.16754727707735423,-0.16648640997837535,-0.17438942364430526
541,-0.1542864724584171,-0.16754677245138233,-0.16754727727664398,-0.16648691837078455,-0.17703260802198786
542,-0.15429145545195783,-0.1675467797007741,-0.1675472554220594,-0.16648741945774115,-0.17416503202601682
543,-0.1542964336184705,-0.16754678684613705,-0.16754726630791106,-0.16648791334422242,-0.1777064586889494
544,-0.15430140697134764,-0.1675467938889638,-0.1675472735422664,-0.1664884001336972,-0.17467374730631968
545,-0.15430637552392026,-0.16754680083072596,-0.1675472771650685,-0.1664959693379274,-0.17644041650277967
546,-0.15431133928945778,-0.16754680767287367,-0.16754727721582285,-0.16649646803694368,-0.17431668929812344
547,-0.15431629828116875,-0.16754681441683641,-0.16754725632959241,-0.16649695956988766,-0.17766375505085322
548,-0.15432125251220113,-0.16754682106402316,-0.1675472668715877,-0.16649744403973069,-0.17436369748643657
549,-0.1543262019956427,-0.1675468276158227,-0.16754727383007018,-0.16650488483090192,-0.17701468213792013
550,-0.15433114674452134,-0.1675468340736038,-0.16754727724388804,-0.16650538110445795,-0.17413523503676032
551,-0.15433608677180558,-0.16754684043871557,-0.16754727715146764,-0.166505870246879,-0.1770805289825026
552,-0.1543410220904049,-0.16754684671248793,-0.16754725720226796,-0.1665063523606348,-0.17438692736667044
553,-0.15434595271317017,-0.1675468528962315,-0.16754726741107337,-0.16650682754672383,-0.177400908536291
554,-0.1543508786528938,-0.16754685899123825,-0.1675472741024693,-0.1665141363608136,-0.17435702384027965
555,-0.15435579992231038,-0.16754686499878155,-0.16754727731424868,-0.16651462321515445,-0.17767223874004914
556,-0.1543607165340969,-0.1675468709201165,-0.16754727708379769,-0.16651510307379216,-0.17438982917155765
557,-0.15436562850087324,-0.16754687675648017,-0.16754725804151618,-0.16651557603724776,-0.17703310583090004
558,-0.15437053583520222,-0.1675468825090919,-0.16754726792739133,-0.1665160422046009,-0.17416541169076175
559,-0.1543754385495905,-0.16754688817915359,-0.1675472743601487,-0.16652322260395072,-0.17770704379173335
560,-0.15438033665648837,-0.16754689376784976,-0.16754727737656394,-0.16652370030569483,-0.17467415136498274
561,-0.15438523016829034,-0.16754689927634805,-0.1675472770130201,-0.16652417114333068,-0.17644089111344477
562,-0.1543901190973356,-0.1675469047057993,-0.16754725884869912,-0.16652463521548877,-0.17431708236144933
563,-0.1543950034559083,-0.1675469100573378,-0.16754726842151524,-0.16652509261938067,-0.17766428683363364
564,-0.15439988325623766,-0.16754691533208163,-0.16754727460375943,-0.16653214803611013,-0.1743640779157578
565,-0.1544047585104987,-0.1675469205311328,-0.16754727743122597,-0.16653261684214926,-0.17701514819618291
566,-0.1544096292308123,-0.16754692565557747,-0.1675472769393306,-0.16653307891198074,-0.17413559915232485
567,-0.15441449542924565,-0.16754693070648632,-0.16754725962511433,-0.1665335343423937,-0.17708107616198257
568,-0.15441935711781246,-0.1675469356849145,-0.16754726889437221,-0.16653398322879015,-0.17438729865208732
569,-0.1544242143084735,-0.16754694059190212,-0.16754727483392062,-0.16654091697077691,-0.17740139984206926
570,-0.1544290670131367,-0.16754694542847443,-0.16754727747860707,-0.16654137712870545,-0.17435741236474334
571,-0.15443391524365774,-0.16754695019564178,-0.16754727686291407,-0.16654183067476255,-0.1776727940588097
572,-0.15443875901184007,-0.16754695489440022,-0.16754726037199827,-0.1665422777039512,-0.17439020339632272
573,-0.15444359832943538,-0.16754695952573143,-0.16754726934684505,-0.16654271830991224,-0.17703356345917076
574,-0.154448433208144,-0.16754696409060285,-0.1675472750512212,-0.16654953356644792,-0.17416575425964367
575,-0.15445326365961506,-0.1675469685899684,-0.1675472775190607,-0.16654998531496307,-0.17770758289147548
576,-0.15445808969544686,-0.1675469730247679,-0.16754727678394515,-0.16655043057251132,-0.1746745170937963
577,-0.15446291132718726,-0.167546977395928,-0.16754726109053006,-0.1665508694323582,-0.1764413187553448
578,-0.15446772856633398,-0.16754698170436183,-0.16754726977977488,-0.16655130198642715,-0.17431743287840704
579,-0.15447254142433456,-0.16754698595096956,-0.16754727525622165,-0.16655800183356362,-0.17766476593999636
580,-0.1544773499125872,-0.16754699013663837,-0.1675472775529225,-0.1665584454028548,-0.17436441507372025
581,-0.1544821540424407,-0.16754699426224282,-0.1675472767025892,-0.1665588825987723,-0.17701556226652354
582,-0.15448695382519492,-0.16754699832864473,-0.16754726178183404,-0.16655931351288888,-0.1741359188805113
583,-0.15449174927210102,-0.1675470023366937,-0.1675472701939634,-0.16655973823546513,-0.17708156117619503
584,-0.15449654039436167,-0.16754700628722713,-0.16754727544945563,-0.16656632564107338,-0.17438762418555764
585,-0.15450132720313145,-0.16754701018107027,-0.16754727758051138,-0.16656676125318504,-0.17740183475411708
586,-0.15450610970951725,-0.16754701401903674,-0.1675472766190023,-0.16656719060631983,-0.17435775288496752
587,-0.15451088792457818,-0.1675470178019283,-0.167547262446983,-0.16656761379040935,-0.17767328476650124
588,-0.1545156618593263,-0.1675470215305353,-0.16754727059017477,-0.16656803089409183,-0.17439053040348715
589,-0.15452043152472655,-0.16754702520563672,-0.16754727563143118,-0.1665745087226522,-0.1770339651097939
590,-0.15452519693169725,-0.1675470288280004,-0.1675472776021302,-0.16657493659182965,-0.17416605226197893
591,-0.1545299580911103,-0.16754703239838303,-0.16754727653333212,-0.16657535831334744,-0.17770805785829394
592,-0.15453471501379143,-0.16754703591753065,-0.16754726308700102,-0.166575773975536,-0.17467483613510423
593,-0.1545394677105206,-0.16754703938617843,-0.16754727096913813,-0.1665761836654565,-0.17644169302407095
594,-0.15454421619203196,-0.16754704280505106,-0.16754727580263246,-0.16658255468259534,-0.17431773793930114
595,-0.15454896046901453,-0.16754704617486274,-0.1675472776180672,-0.1665829750156149,-0.17766518637450449
596,-0.1545537005521122,-0.16754704949631763,-0.1675472764457184,-0.16658338930931896,-0.174364708190133
597,-0.1545584364519241,-0.1675470527701096,-0.16754726370286552,-0.1665837976504772,-0.17701592415823245
598,-0.15456316817900473,-0.16754705599692254,-0.16754727133154876,-0.1665900676526773,-0.17413619632499988
599,-0.15456789574386443,-0.1675470591774307,-0.1675472759635206,-0.1665904865448021,-0.17708198637764913
600,-0.1545726191569695,-0.1675470623122985,-0.16754727762859611,-0.16659089941837363,-0.17438790693078848
601,-0.1545773384287424,-0.16754706540218087,-0.16754727635629332,-0.16659130635986488,-0.17740221543928025
602,-0.15458205356956237,-0.16754706844772335,-0.1675472642955104,-0.16659170745450805,-0.1743580491552847
603,-0.154586764589765,-0.1675470714495623,-0.16754727167807051,-0.16659787542511179,-0.17767371524726555
604,-0.1545914714996432,-0.16754707440832475,-0.1675472761145355,-0.16659828695071602,-0.17439081471583262
605,-0.15459617430944703,-0.16754707732462895,-0.16754727763397761,-0.1665986925636672,-0.1770343161275212
606,-0.154600873029384,-0.1675470801990841,-0.16754727626518204,-0.16659909234891535,-0.1741663108032293
607,-0.15460556766961953,-0.16754708303229077,-0.1675472648658278,-0.16659948639019082,-0.17770847452402067
608,-0.15461025824027685,-0.1675470858248409,-0.1675472720093371,-0.1666055548584774,-0.17467511365923233
609,-0.1546149447514376,-0.1675470885773179,-0.16754727625609628,-0.16660595921235385,-0.17644201990638372
610,-0.15461962721314185,-0.1675470912902967,-0.16754727763445945,-0.16660635775667434,-0.17431800312205606
611,-0.1546243056353883,-0.16754709396434428,-0.16754725562682166,-0.16660675057490837,-0.17766555462936556
612,-0.15462898002813463,-0.16754709660001926,-0.16754726541467033,-0.16660713774932595,-0.17436496288782768
613,-0.15463365040129784,-0.16754709919787225,-0.16754727232595376,-0.16661310915927036,-0.17701624030768903
614,-0.15463831676475429,-0.16754710175844598,-0.16754727638860314,-0.16661350652955972,-0.17413643719851313
615,-0.15464297912833985,-0.1675471042822754,-0.16754727763027763,-0.1666138981906848,-0.17708235915620385
616,-0.1546476375018505,-0.16754710676988785,-0.16754725642825102,-0.16661428422467212,-0.1743881526993512
617,-0.15465229189504218,-0.167547109221803,-0.16754726594285324,-0.16661466471236872,-0.17740254869397176
618,-0.15465694231763144,-0.1675471116385331,-0.16754727262849867,-0.16662054142628782,-0.17435830716770054
619,-0.1546615887792949,-0.16754711402058314,-0.16754727651243742,-0.16662093199475056,-0.17767409306436543
620,-0.15466623128967044,-0.16754711636845068,-0.16754727762165664,-0.1666213169518273,-0.17439106221995687
621,-0.15467086985835676,-0.16754711868262634,-0.167547257202268,-0.16662169637813865,-0.1770346232215396
622,-0.15467550449491382,-0.16754712096359348,-0.16754726645115614,-0.16662207035314594,-0.17416653548391264
623,-0.154680135208863,-0.16754712321182869,-0.1675472729175243,-0.16662785465513916,-0.17770884034326853
624,-0.15468476200968745,-0.16754712542780173,-0.16754727662796357,-0.1666282385974166,-0.1746753554341454
625,-0.154689384906832,-0.16754712761197546,-0.16754727760881033,-0.16662861702355933,-0.1764423057950906
626,-0.15469400390970392,-0.16754712976480626,-0.16754725794987424,-0.16662899001281906,-0.17431823404490807
627,-0.15469861902767243,-0.16754713188674394,-0.16754726694032493,-0.16662935764330847,-0.177665877573489
628,-0.1547032302700695,-0.1675471339782318,-0.16754727319355886,-0.16663505174253965,-0.17436518461540054
629,-0.15470783764618978,-0.16754713603970667,-0.1675472767355292,-0.16663542922839794,-0.17701651692873907
630,-0.1547124411652909,-0.1675471380715994,-0.16754727759194238,-0.16663580129093378,-0.17413664674834461
631,-0.15471704083659343,-0.16754714007433444,-0.16754725867202883,-0.1666361680080619,-0.17708268643021255
632,-0.15472163666928174,-0.16754714204833016,-0.16754726741107343,-0.1666365294565785,-0.1743883667563013
633,-0.15472622867250313,-0.1675471439939991,-0.1675472734571075,-0.16664213549038703,-0.17740284086541513
634,-0.15473081685536924,-0.16754714591174755,-0.16754727683546647,-0.16664250668395694,-0.1743585322951702
635,-0.1547354012269553,-0.16754714780197633,-0.16754727757124685,-0.16664287254465224,-0.17767442511459305
636,-0.15473998179630094,-0.16754714966508025,-0.16754725936965037,-0.1666432331490902,-0.174391278109636
637,-0.15474455857241,-0.16754715150144867,-0.16754726786408483,-0.16664358857278425,-0.17703489233408046
638,-0.1547491315642509,-0.16754715331146508,-0.16754727370865322,-0.16664910860963794,-0.17416673115594522
639,-0.15475370078075684,-0.16754715509550774,-0.16754727692809251,-0.16664947366963498,-0.17770916196725198
640,-0.15475826623082586,-0.1675471568539494,-0.16754727754690862,-0.16664983348492374,-0.1746755664812411
641,-0.15476282792332133,-0.16754715858715735,-0.16754726004361895,-0.16665018813085328,-0.1764425562609929
642,-0.15476738586707173,-0.16754716029549374,-0.1675472683000135,-0.166650537681691,-0.1743184355428293
643,-0.15477194007087122,-0.16754716197931552,-0.16754727394865823,-0.166655973724,-0.1776661612122786
644,-0.1547764905434796,-0.16754716363897437,-0.16754727701371055,-0.16665633280393913,-0.17436537803908425
645,-0.15478103729362253,-0.16754716527481708,-0.16754727751910387,-0.16665668672512876,-0.17701675937863512
646,-0.15478558032999173,-0.16754716688718546,-0.16754726069477802,-0.16665703556168263,-0.17413682943518252
647,-0.1547901196612453,-0.16754716847641632,-0.16754726871948616,-0.1666573793866509,-0.177082974174866
648,-0.1547946552960077,-0.16754717004284167,-0.16754727417756496,-0.16666273337344029,-0.17438855357630845
649,-0.15479918724287,-0.16754717158678878,-0.16754727709261025,-0.16666308662184046,-0.17740309742116983
650,-0.15480371551039007,-0.16754717310858025,-0.1675472774880007,-0.16666343479531517,-0.17435872910917785
651,-0.1548082401070928,-0.16754717460853397,-0.16754726132393608,-0.166663777966773,-0.17767471734605036
652,-0.15481276104147026,-0.16754717608696332,-0.16754726912310322,-0.16666905259838327,-0.1743914667926463
653,-0.1548172783219818,-0.1675471775441772,-0.1675472743957969,-0.1666694051153317,-0.17703512854561085
654,-0.15482179195705437,-0.16754717898048,-0.1675472771650686,-0.1666697525679067,-0.174166901918288
655,-0.1548263019550825,-0.16754718039617186,-0.16754727745375925,-0.1666700950288641,-0.17770944512003067
656,-0.15483080832442866,-0.16754718179154854,-0.16754726193186853,-0.16667043256991576,-0.17467575105878957
657,-0.15483531107342333,-0.16754718316690145,-0.16754726951144017,-0.1666756285708782,-0.17644277605481426
658,-0.15483981021036522,-0.16754718452251807,-0.16754727460375954,-0.16667597535391845,-0.1743186117074672
659,-0.15484430574352137,-0.16754718585868159,-0.16754727723135043,-0.16667631715500258,-0.17766641069081573
660,-0.15484879768112736,-0.16754718717567113,-0.1675472774165324,-0.1666766540457016,-0.1743655471036905
661,-0.15485328603138754,-0.16754718847376185,-0.16754726251931898,-0.16667698609655945,-0.17701697222255902
662,-0.15485777080247512,-0.1675471897532249,-0.16754726988504862,-0.1666821052523682,-0.17413698902305838
663,-0.15486225200253229,-0.16754719101432763,-0.16754727480184134,-0.16668244644321445,-0.17708322751060165
664,-0.15486672963967052,-0.16754719225733355,-0.16754727729170912,-0.16668278273248505,-0.17438871694074942
665,-0.1548712037219706,-0.16754719348250233,-0.16754727737646588,-0.16668311419059462,-0.17740332303442966
666,-0.15487567425748283,-0.1675471946900899,-0.167547263087001,-0.16668344088694728,-0.17435890148292965
667,-0.1548801412542274,-0.16754719588034855,-0.1675472702444577,-0.16668848492770455,-0.17767497486429476
668,-0.15488460472019397,-0.167547197053527,-0.1675472749904145,-0.16668882066353002,-0.17439163200057595
669,-0.1548890646633426,-0.1675471982098703,-0.16754727734638708,-0.1666891515761842,-0.17703533619100548
670,-0.15489352109160326,-0.16754719934962004,-0.16754727733369887,-0.16668947773495713,-0.17416705123162363
671,-0.15489797401287628,-0.16754720047301438,-0.16754726363559952,-0.16668979920814425,-0.17770969471664536
672,-0.1549024234350326,-0.16754720158028796,-0.16754727059017482,-0.16669476981075057,-0.17467591277511824
673,-0.1549068693659137,-0.16754720267167214,-0.16754727516983567,-0.16669510022435485,-0.17644296922706565
674,-0.1549113118133318,-0.16754720374739498,-0.16754727739561623,-0.16669542589128564,-0.1743187660031585
675,-0.15491575078507014,-0.1675472048076811,-0.167547277288364,-0.16669574687973174,-0.1776666304165562
676,-0.15492018628888302,-0.16754720585275218,-0.16754726416577187,-0.16669606325690534,-0.17436569514756375
677,-0.1549246183324959,-0.1675472068828264,-0.1675472709226869,-0.1667009620471421,-0.17701715935506548
678,-0.15492904692360576,-0.16754720789811908,-0.16754727534044686,-0.16670128726712147,-0.17413712869383094
679,-0.1549334720698811,-0.16754720889884228,-0.1675472774396187,-0.16670160781507526,-0.17708345083193416
680,-0.154937893778962,-0.16754720988520508,-0.16754727724058818,-0.1667019237581211,-0.17438886005157722
681,-0.15494231205846037,-0.16754721085741356,-0.1675472646781494,-0.16670223516240967,-0.1774035217056829
682,-0.15494672691596023,-0.16754721181567087,-0.16754727124246102,-0.16670706371692184,-0.1743590527052273
683,-0.1549511383590176,-0.1675472127601771,-0.16754727550257587,-0.16670738386782896,-0.17767520205977375
684,-0.1549555463951609,-0.1675472136911297,-0.16754727747860712,-0.16670769941956787,-0.1743917769002937
685,-0.1549599510318907,-0.16754721460872304,-0.16754727719049234,-0.16670801043820713,-0.17703551897774586
686,-0.15496435227668037,-0.167547215513149,-0.16754726517333843,-0.16670831698886796,-0.17416718202569811
687,-0.15496875013697578,-0.1675472164045964,-0.16754727154994592,-0.16671307683705783,-0.17770991498658598
688,-0.1549731446201958,-0.16754721728325145,-0.16754727565653713,-0.1667133920395524,-0.17467605469596895
689,-0.15497753573373207,-0.16754721814929785,-0.1675472775127851,-0.16671370271399957,-0.17644313924034835
690,-0.1549819234849495,-0.16754721900291647,-0.16754727713819206,-0.16671400892544916,-0.17431890137146885
691,-0.15498630788118611,-0.16754721984428564,-0.16754726565192163,-0.16671431073801146,-0.17766682417459176
692,-0.1549906817854799,-0.1675472206735811,-0.1675472718455722,-0.16671900336384002,-0.17436582500409356
693,-0.15499501448797923,-0.1675472214909762,-0.1675472758026324,-0.16671931373483356,-0.17701732410789656
694,-0.1549993060285256,-0.16754722229664165,-0.16754727754234766,-0.1667196196472226,-0.17413725114542047
695,-0.15500355644670363,-0.1675472230907458,-0.1675472770837977,-0.16671992116505424,-0.17708364792044984
696,-0.1550077657818425,-0.16754722387345455,-0.16754726611445883,-0.1667202183514591,-0.17438898562839997
697,-0.1550119340730178,-0.16754722464493138,-0.16754727212975346,-0.166724845195171,-0.17740369686901442
698,-0.15501606135905346,-0.1675472254053375,-0.16754727594115104,-0.16672515084796818,-0.1743591855771433
699,-0.15502014767852348,-0.1675472261548318,-0.16754727756748175,-0.16672545210997144,-0.17767540271798157
700,-0.1550241930697539,-0.16754722689357088,-0.16754727702741468,-0.16672574904425605,-0.17439190418770298
701,-0.1550281975708247,-0.16754722762170896,-0.16754726656148822,-0.16672604171298985,-0.1770356800859176
702,-0.15503216121957192,-0.1675472283393983,-0.16754727240288717,-0.16673060417275037,-0.17416729678860873
703,-0.15503608405359007,-0.1675472290467888,-0.16754727607237097,-0.16673090521718179,-0.17771010957910147
704,-0.15503996611023368,-0.16754722974402822,-0.1675472775883664,-0.1667312019370515,-0.17467617943415012
705,-0.15504380742662027,-0.16754723043126218,-0.1675472769691438,-0.16673149439448295,-0.1764432890634109
706,-0.15504760803963236,-0.16754723110863434,-0.16754726699352715,-0.1667359932243914,-0.17431902031790178
707,-0.15505136798592015,-0.16754723177628625,-0.16754727266535507,-0.16673629399186854,-0.17766699522458398
708,-0.15505509444358312,-0.16754723243435737,-0.16754727619655882,-0.166736590438795,-0.17436593908566736
709,-0.15505881815604433,-0.16754723308298505,-0.16754727760517332,-0.16673688262723352,-0.17701746933971882
710,-0.1550625391292757,-0.16754723372230496,-0.16754727690908117,-0.16673717061835933,-0.17413735867268834
711,-0.15506625736922278,-0.16754723435245064,-0.16754726741107334,-0.16674160759301118,-0.17708382203917475
712,-0.15506997288180374,-0.16754723497355375,-0.16754727291752422,-0.1667419038053325,-0.17438909598842742
713,-0.1550736856729081,-0.16754723558574394,-0.16754727631397084,-0.166742195762567,-0.17740385148064905
714,-0.15507739574839519,-0.1675472361891492,-0.1675472776180671,-0.16674248352583995,-0.1743593024917375
715,-0.15508110311409282,-0.16754723678389563,-0.16754727684731907,-0.16674276715539765,-0.1776755801114479
716,-0.15508480777579525,-0.1675472373701074,-0.16754726781460552,-0.16674714356934286,-0.17439201616492736
717,-0.15508850973926164,-0.16754723794790702,-0.16754727315974752,-0.1667474353325474,-0.17703582225108097
718,-0.1550922090102137,-0.16754723851741524,-0.16754727642485295,-0.16674772290460815,-0.1741673976400793
719,-0.15509590559433342,-0.167547239078751,-0.16754727762720556,-0.1667480063457289,-0.17771028165104424
720,-0.15509959949726052,-0.16754723963203155,-0.16754727678394518,-0.16674828571525094,-0.17467628922333014
721,-0.15510329072458964,-0.1675472401773725,-0.16754726820458424,-0.16675260282588922,-0.1764434212489623
722,-0.15510697928186726,-0.16754724071488786,-0.16754727339236408,-0.16675289024279746,-0.17431912498317184
723,-0.15511066517458819,-0.1675472412446898,-0.1675472765294415,-0.16675317353102223,-0.17766714638131717
724,-0.15511434840819208,-0.1675472417668891,-0.16754727763274013,-0.1667534527498745,-0.17436603945263052
725,-0.1551180289881021,-0.16754724228159487,-0.16754727671904374,-0.1667537279578083,-0.17701759751034205
726,-0.15512170691987126,-0.16754724278891456,-0.1675472685814528,-0.1667579869867596,-0.17413745323378765
727,-0.15512538220902675,-0.16754724328895423,-0.16754727361570035,-0.1667582701570806,-0.17708397601106868
728,-0.15512905486107056,-0.1675472437818183,-0.16754727662796354,-0.1667585492597508,-0.1743891931121369
729,-0.15513272488147975,-0.16754724426760975,-0.16754727763481594,-0.16675882435319794,-0.17740398809240573
730,-0.15513639227570597,-0.1675472447464301,-0.16754727665269514,-0.16675909549501453,-0.17435940549967782
731,-0.1551400570491765,-0.16754724521837938,-0.1675472689456379,-0.16676329762942382,-0.17767573707639933
732,-0.15514371920729425,-0.16754724568355614,-0.16754727383007023,-0.1667635766498756,-0.17439211480380687
733,-0.15514737875543844,-0.16754724614205765,-0.1675472767206373,-0.1667638516623129,-0.1770359478329251
734,-0.15515103569896538,-0.16754724659397963,-0.16754727763357236,-0.1667641227243113,-0.1741674863916111
735,-0.15515469004320928,-0.1675472470394165,-0.1675472625769652,-0.166764389892614,-0.1777104339401148
736,-0.15515834179348342,-0.16754724747846136,-0.16754726929755048,-0.16676853628640126,-0.17467638597879662
737,-0.15516199095508135,-0.16754724791120595,-0.1675472740357757,-0.16676881125081053,-0.17644353799809498
738,-0.1551656375332786,-0.16754724833774065,-0.16754727680767265,-0.16676908226549703,-0.17431921720184979
739,-0.15516928153333465,-0.16754724875815455,-0.16754727762914315,-0.16676934938719462,-0.17766728008170418
740,-0.15517292296049479,-0.16754724917253552,-0.16754726308700102,-0.1667696126718267,-0.17436612787000616
741,-0.15517656181999312,-0.16754724958097006,-0.16754726963758623,-0.16677370444687117,-0.1770177107422059
742,-0.15518019811705244,-0.16754724998354356,-0.1675472742331076,-0.1667739754462828,-0.1741375365046882
743,-0.15518383185687584,-0.16754725038034018,-0.1675472768892712,-0.16677424255295198,-0.17708411228445353
744,-0.1551874630446467,-0.16754725077144275,-0.1675472776216567,-0.16677450582279657,-0.17438927869731133
745,-0.15519109168552944,-0.16754725115693297,-0.16754726358157948,-0.16677476531092889,-0.17740410891276154
746,-0.15519471778466942,-0.16754725153689137,-0.16754726996612623,-0.16677880355822183,-0.17435949636337014
747,-0.15519834134719382,-0.16754725191139744,-0.1675472744223457,-0.16677907068099473,-0.17767587607680052
748,-0.15520196237821146,-0.16754725228052927,-0.167547276965627,-0.1667793339667358,-0.1743922017982542
749,-0.15520558088281391,-0.1675472526443641,-0.1675472776112361,-0.16677959347056134,-0.17703605887229165
750,-0.155209196866075,-0.16754725300297785,-0.1675472640611808,-0.16677984924679598,-0.17416756459597496
751,-0.15521281033305195,-0.16754725335644552,-0.16754727028353783,-0.16678383502752378,-0.17771056882609967
752,-0.15521642128878524,-0.16754725370484091,-0.16754727460375957,-0.16678409835942562,-0.17467647134760428
753,-0.15522002973829896,-0.1675472540482368,-0.16754727703692665,-0.16678435790877252,-0.1764436412137689
754,-0.15522363568660108,-0.16754725438670498,-0.1675472775979998,-0.16678461372989944,-0.17431929855074088
755,-0.15522723913868355,-0.16754725472031615,-0.16754726452626806,-0.1667885466556465,-0.17766739844068258
756,-0.15523084009952226,-0.16754725504913995,-0.16754727059017488,-0.16678880997616835,-0.17436620585426682
757,-0.15523443857407693,-0.16754725537324514,-0.1675472747776086,-0.16678906951432423,-0.1770178108714643
758,-0.15523803456729074,-0.16754725569269943,-0.16754727710334957,-0.16678932532444338,-0.17413760992410052
759,-0.1552416280840901,-0.16754725600756953,-0.16754727758206137,-0.16678957746007728,-0.1773665515501291
760,-0.15524521912938494,-0.16754725631792122,-0.16754726497728772,-0.16679345988323124,-0.1742591757183475
761,-0.15524880770806854,-0.1675472566238194,-0.16754727088637855,-0.1667937194408436,-0.17755195771604146
762,-0.15525239382501804,-0.1675472569253279,-0.16754727494414293,-0.16679397527016426,-0.174366540014091
763,-0.15525597748509432,-0.16754725722250977,-0.1675472771650687,-0.16679422742474484,-0.17759484494577485
764,-0.15525955869314237,-0.16754725751542707,-0.16754727756353008,-0.16679447595737182,-0.1743502916005099
765,-0.15526313745399142,-0.16754725780414098,-0.16754726541467044,-0.16679830886435856,-0.17699176710894993
766,-0.1552667137724546,-0.16754725808871188,-0.16754727117247778,-0.16679856474267765,-0.17414298980832488
767,-0.15527028765332976,-0.16754725836919918,-0.16754727510360334,-0.16679881694557683,-0.17767900437970105
768,-0.15527385910139907,-0.16754725864566145,-0.1675472772222501,-0.16679906552584917,-0.17465767577582272
769,-0.155277428121429,-0.16754725891815647,-0.16754727754251073,-0.16679931053553101,-0.17642620329438052
770,-0.15528099471817072,-0.16754725918674124,-0.16754726583883164,-0.16680309488627246,-0.17430692617667734
771,-0.15528455889635998,-0.16754725945147178,-0.16754727144878967,-0.16680334716647024,-0.1776497912559679
772,-0.15528812066071707,-0.16754725971240342,-0.16754727525622184,-0.16680359582295368,-0.1743565315059433
773,-0.15529168001594684,-0.1675472599695907,-0.16754727727505395,-0.1668038409077726,-0.17700773815449514
774,-0.155295236966739,-0.1675472602230873,-0.16754727751910403,-0.16680408247223136,-0.17413151006598673
775,-0.15529879151776788,-0.1675472604729463,-0.16754726625017222,-0.1668078192010642,-0.1770760872137276
776,-0.1553023436736927,-0.1675472607192198,-0.16754727171562003,-0.16680806796195347,-0.17438423640698023
777,-0.15530589343915763,-0.1675472609619592,-0.16754727540222217,-0.16680831314970201,-0.17739669279506584
778,-0.15530944081879186,-0.16754726120121538,-0.16754727732363422,-0.16680855481563195,-0.17435523504409034
779,-0.15531298581720968,-0.16754726143703813,-0.16754727749340684,-0.16680879301033008,-0.177670248220164
780,-0.15531652843901053,-0.16754726166947687,-0.16754726664907924,-0.16681248302688648,-0.17438908950710333
781,-0.1553200686887791,-0.1675472618985801,-0.1675472719732641,-0.16681272834500604,-0.17703286536896434
782,-0.15532360657108532,-0.16754726212439566,-0.16754727554182008,-0.1668129701394556,-0.17416561468427075
783,-0.15532714209048468,-0.16754726234697087,-0.1675472773681394,-0.16681320846084913,-0.1777069819017946
784,-0.15533067525151786,-0.16754726256635205,-0.16754727746551232,-0.16681344335907092,-0.1746743908138943
785,-0.15533420605871118,-0.16754726278258514,-0.16754726703592612,-0.16681708754912228,-0.1764417466940634
786,-0.1553377345165764,-0.16754726299571523,-0.16754727222200652,-0.1668173294988098,-0.17431796598324042
787,-0.15534126062961104,-0.16754726320578692,-0.16754727567522332,-0.1668175679732321,-0.17766550660521596
788,-0.15534478440229815,-0.1675472634128441,-0.16754727740871236,-0.1668178030223049,-0.17436518496214157
789,-0.15534830583910655,-0.16754726361692998,-0.1675472774355098,-0.1668180346952287,-0.17701677626352785
790,-0.155351824944491,-0.1675472638180872,-0.1675472674110735,-0.16682163392149613,-0.17413700183515066
791,-0.1553553417228918,-0.16754726401635786,-0.16754727246212206,-0.16682187257496672,-0.17708345525943822
792,-0.15535885617873552,-0.16754726421178334,-0.1675472758026325,-0.16682210780053844,-0.17438886453062255
793,-0.15536236831643452,-0.1675472644044044,-0.1675472774454907,-0.16682233964744556,-0.17740349074179315
794,-0.1553658781403873,-0.16754726459426136,-0.16754727740348543,-0.16682256816421762,-0.17435918512744225
795,-0.15536938565497846,-0.16754726478139392,-0.16754726777486978,-0.16682612326714297,-0.17767550637640134
796,-0.15537289086457878,-0.16754726496584113,-0.16754727269387598,-0.16682635869456383,-0.17439201733315704
797,-0.15537639377354526,-0.16754726514764143,-0.16754727592424107,-0.16682659074044143,-0.1770359158209023
798,-0.1553798943862213,-0.16754726532683295,-0.16754727747860723,-0.1668268194533445,-0.1741674980571836
799,-0.15538339270693652,-0.16754726550345309,-0.16754727736952194,-0.16682704488114866,-0.17771043015744722
800,-0.15538688874000706,-0.16754726567753866,-0.16754726812765136,-0.16683055667964222,-0.17467640472542445
